@SampleID: 28
@Version: 0.9.1
@Ranks:superkingdom|phylum|class|order|family|genus|species|strain
@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE	_CAMI_GENOMEID

2	superkingdom	2	Bacteria	100.0
28131	species	2|976|200643|171549|171552|838|28131	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella intermedia	0.1478
28132	species	2|976|200643|171549|171552|838|28132	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella melaninogenica	0.0
1510	species	2|1239|186801|186802|541000|1508657|1510	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminiclostridium|[Clostridium] stercorarium	0.0033
28135	species	2|976|200643|171549|171552|838|28135	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella oris	0.0
1512	species	2|1239|186801|186802|186803|1506553|1512	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnoclostridium|[Clostridium] symbiosum	0.0
142588	species	2|1239|91061|186826|186828|142587|142588	Bacteria|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Isobaculum|Isobaculum melis	0.0
28139	species	2|976|200643|171549|171550|28138|28139	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Rikenellaceae|Rikenella|Rikenella microfusus	0.0
1521	species	2|1239|186801|186802|541000|1508657|1521	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminiclostridium|[Clostridium] cellulolyticum	0.0521
671218	species	2|976|200643|171549|171552|1283313|671218	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Alloprevotella|Alloprevotella rava	0.0
1526	species	2|1239|186801|186802|186803|1506553|1526	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnoclostridium|[Clostridium] aminophilum	0.0172
1527	species	2|1239|186801|186802|186803|1843210|1527	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Anaerocolumna|Anaerocolumna aminovalerica	0.0
1531	species	2|1239|186801|186802|186803|1506553|1531	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnoclostridium|[Clostridium] clostridioforme	0.1024
1532	species	2|1239|186801|186802|186803|572511|1532	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Blautia|Blautia coccoides	0.0858
1535	species	2|1239|186801|186802|541000|1508657|1535	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminiclostridium|[Clostridium] leptum	0.0185
1280	species	2|1239|91061|1385|90964|1279|1280	Bacteria|Firmicutes|Bacilli|Bacillales|Staphylococcaceae|Staphylococcus|Staphylococcus aureus	0.0
454154	species	2|976|200643|171549|171552|577309|454154	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Paraprevotella|Paraprevotella clara	0.0
454155	species	2|976|200643|171549|171552|577309|454155	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Paraprevotella|Paraprevotella xylaniphila	0.0
1588748	species	2|1239|909932|1843489|31977|1588748	Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Veillonellaceae bacterium KA00182	0.0
1588749	species	2|976|200643|171549|171551|1588749	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonadaceae bacterium KA00676	0.0
1561	species	2|1239|186801|186802|31979|1485|1561	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Clostridium|Clostridium baratii	0.0
1750560	species	2|976|200643|171549|2005525|375288|1750560	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides sp. SN4	0.0
671266	species	2|201174|84998|1643822|1643826|580024|671266	Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Enterorhabdus|Enterorhabdus caecimuris	0.002
671267	species	2|976|200643|171549|815|816|671267	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides sartorii	0.0
470565	species	2|976|200643|171549|171552|838|470565	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella histicola	0.0
1725361	species	2|1239|91061|186826|186828|117563|1725361	Bacteria|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Granulicatella|Granulicatella sp. 572.rep1_STHE	0.0
722472	species	2|1224|28211|356|41294|374|722472	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bradyrhizobium|Bradyrhizobium lablabi	0.0
267818	species	2|1239|91061|186826|33958|1578|267818	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus kefiranofaciens	0.1663
1579	species	2|1239|91061|186826|33958|1578|1579	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus acidophilus	0.0
1580	species	2|1239|91061|186826|33958|1578|1580	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus brevis	0.0185
1582	species	2|1239|91061|186826|33958|1578|1582	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus casei	4.7865
1584	species	2|1239|91061|186826|33958|1578|1584	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus delbrueckii	0.0
1410610	species	2|1239|186801|186802|186803|830|1410610	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Butyrivibrio|Butyrivibrio sp. NC2002	0.0
1587	species	2|1239|91061|186826|33958|1578|1587	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus helveticus	1.8267
1410613	species	2|976|200643|171549|171552|838|1410613	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella sp. P6B1	0.2403
1590	species	2|1239|91061|186826|33958|1578|1590	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus plantarum	0.1663
333367	species	2|1239|186801|186802|186803|1506553|333367	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnoclostridium|[Clostridium] asparagiforme	0.7762
1410616	species	2|1239|186801|186802|186803|46205|1410616	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Pseudobutyrivibrio|Pseudobutyrivibrio sp. MD2005	0.0
1410617	species	2|1239|186801|186802|541000|1263|1410617	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminococcus|Ruminococcus sp. FC2018	0.0
1596	species	2|1239|91061|186826|33958|1578|1596	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus gasseri	0.0
1410621	species	2|1239|186801|186802|186803|1410621	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium AD3010	0.0
1410622	species	2|1239|186801|186802|186803|1410622	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium C6A11	0.0
1410623	species	2|1239|186801|186802|186803|1410623	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium FD2005	0.0
1410625	species	2|1239|186801|186802|186803|1410625	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium MD2004	0.0
1410626	species	2|1239|186801|186802|186803|1410626	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium NC2004	0.0
1603	species	2|1239|91061|186826|33958|1578|1603	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus amylophilus	0.037
1604	species	2|1239|91061|186826|33958|1578|1604	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus amylovorus	0.0
1410630	species	2|1239|186801|186802|186803|1410630	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium P6A3	0.0
40519	species	2|1239|186801|186802|541000|1263|40519	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminococcus|Ruminococcus callidus	0.0
40520	species	2|1239|186801|186802|186803|572511|40520	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Blautia|Blautia obeum	0.0
1610	species	2|1239|91061|186826|33958|1578|1610	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus coryniformis	0.0554
1613	species	2|1239|91061|186826|33958|1578|1613	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus fermentum	0.2403
1410638	species	2|1239|186801|186802|541000|1410638	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminococcaceae bacterium AB4001	0.0
1226322	species	2|1239|186801|186802|216572|459786|1226322	Bacteria|Firmicutes|Clostridia|Clostridiales|Oscillospiraceae|Oscillibacter|Oscillibacter sp. KLE 1728	0.0554
1226323	species	2|1239|186801|186802|216572|459786|1226323	Bacteria|Firmicutes|Clostridia|Clostridiales|Oscillospiraceae|Oscillibacter|Oscillibacter sp. KLE 1745	0.0
1226324	species	2|1239|186801|186802|186803|572511|1226324	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Blautia|Blautia sp. KLE 1732	0.0
33038	species	2|1239|186801|186802|186803|572511|33038	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Blautia|[Ruminococcus] gnavus	0.0044
1622	species	2|1239|91061|186826|33958|1578|1622	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus murinus	0.0
1624	species	2|1239|91061|186826|33958|1578|1624	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus salivarius	0.0185
33039	species	2|1239|186801|186802|186803|572511|33039	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Blautia|[Ruminococcus] torques	0.0
1630	species	2|1239|526524|526525|128827|1279388|1630	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Kandleria|Kandleria vitulina	0.0739
208479	species	2|1239|186801|186802|186803|1506553|208479	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnoclostridium|[Clostridium] bolteae	0.0185
1130080	species	2|1239|91061|186826|186828|99906|1130080	Bacteria|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Alkalibacterium|Alkalibacterium gilvum	0.0185
1648	species	2|1239|526524|526525|128827|1647|1648	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Erysipelothrix|Erysipelothrix rhusiopathiae	0.0
689781	species	2|1239|186801|186802|186803|265975|689781	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Oribacterium|Oribacterium sp. NK2B42	0.0185
1917887	species	2|976|200643|171549|2005525|375288|1917887	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides sp. Marseille-P3160	0.037
589437	species	2|976|200643|171549|171552|838|589437	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella scopos	0.0
1200749	species	2|1239|186801|186802|186803|1200749	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium G41	0.0
1496722	species	2|1239|186801|186802|186803|830|1496722	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Butyrivibrio|Butyrivibrio sp. AE2005	0.0288
134821	species	2|544448|31969|2085|2092|2129|134821	Bacteria|Tenericutes|Mollicutes|Mycoplasmatales|Mycoplasmataceae|Ureaplasma|Ureaplasma parvum	0.0
258723	species	2|1239|91061|186826|186828|191769|258723	Bacteria|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Marinilactibacillus|Marinilactibacillus piezotolerans	0.0
390842	species	2|1239|91061|186826|33958|1578|390842	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus parafarraginis	0.0185
35787	species	2|1239|91061|186826|33958|1578|35787	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus pontis	0.0
1735	species	2|1239|526524|526525|128827|1573535|1735	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Holdemanella|Holdemanella biformis	0.0
1736	species	2|1239|186801|186802|186806|1730|1736	Bacteria|Firmicutes|Clostridia|Clostridiales|Eubacteriaceae|Eubacterium|Eubacterium limosum	0.0185
44749	species	2|1239|186801|186802|541000|44748|44749	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Sporobacter|Sporobacter termitidis	0.0
1898203	species	2|1239|186801|186802|186803|1898203	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium	0.0739
390877	species	2|1224|28211|204441|41295|390876|390877	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Nisaea|Nisaea denitrificans	0.0739
925409	species	2|976|1853228|1853229|563835|1612198|925409	Bacteria|Bacteroidetes|Chitinophagia|Chitinophagales|Chitinophagaceae|Asinibacterium|Asinibacterium sp. OR53	0.0
693988	species	2|1224|28221|213115|194924|35832|693988	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Bilophila|Bilophila sp. 4_1_30	0.0
415015	species	2|1239|186801|186802|415014|415015	Bacteria|Firmicutes|Clostridia|Clostridiales|Proteiniborus|Proteiniborus ethanoligenes	0.0
61171	species	2|1239|526524|526525|128827|61170|61171	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Holdemania|Holdemania filiformis	0.016
712437	species	2|976|200643|171549|171551|836|712437	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Porphyromonas sp. oral taxon 278	0.0
487174	species	2|976|200643|171549|2005519|397864|487174	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Barnesiellaceae|Barnesiella|Barnesiella intestinihominis	0.0
487175	species	2|1224|28216|80840|995019|577310|487175	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae|Parasutterella|Parasutterella excrementihominis	0.0
1598	species	2|1239|91061|186826|33958|1578|1598	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus reuteri	0.1362
438033	species	2|1239|186801|186802|541000|1263|438033	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminococcus|Ruminococcus gauvreauii	0.0
712469	species	2|976|200643|171549|171552|1283313|712469	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Alloprevotella|Prevotella sp. oral taxon 473	0.0
93974	species	2|976|200643|171549|815|816|93974	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides sp. AR20	0.037
28446	species	2|1239|186801|186802|186803|2039240|28446	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Anaerotignum|Anaerotignum propionicum	0.0
100134	species	2|1239|186801|186802|186803|1843210|100134	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Anaerocolumna|Anaerocolumna xylanovorans	0.0
108328	species	2|1239|186801|186802|1491775|42447|108328	Bacteria|Firmicutes|Clostridia|Clostridiales|Proteinivoraceae|Anaerobranca|Anaerobranca gottschalkii	0.0
43997	species	2|1239|186801|186802|186803|43996|43997	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Catonella|Catonella morbi	0.6609
1572656	species	2|1239|186801|186802|541000|1572656	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminococcaceae bacterium CPB6	0.0
177972	species	2|1239|186801|186802|186803|177971|177972	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Shuttleworthia|Shuttleworthia satelles	0.0
214851	species	2|1239|186801|186802|541000|292632|214851	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Subdoligranulum|Subdoligranulum variabile	0.1109
214853	species	2|1239|186801|186802|186806|264995|214853	Bacteria|Firmicutes|Clostridia|Clostridiales|Eubacteriaceae|Anaerofustis|Anaerofustis stercorihominis	0.0
1855302	species	2|1239|186801|186802|186803|46205|1855302	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Pseudobutyrivibrio|Pseudobutyrivibrio sp. JW11	0.0739
585543	species	2|976|200643|171549|815|816|585543	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides sp. D20	0.0
214856	species	2|976|200643|171549|171550|239759|214856	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes finegoldii	0.0
253239	species	2|1239|186801|186802|541000|253238|253239	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ethanoligenens|Ethanoligenens harbinense	0.0
469589	species	2|976|200643|171549|815|816|469589	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides sp. 2_1_33B	0.3298
100176	species	2|1239|186801|186802|541000|100175|100176	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Papillibacter|Papillibacter cinnamivorans	0.0
563031	species	2|976|200643|171549|171552|838|563031	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella sp. C561	0.0
1339243	species	2|1239|91061|186826|186828|2747|1339243	Bacteria|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Carnobacterium|Carnobacterium sp. ZWU0011	0.037
1118061	species	2|976|200643|171549|171550|239759|1118061	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes obesi	0.0
1855342	species	2|1239|186801|186802|186803|265975|1855342	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Oribacterium|Oribacterium sp. KHPX15	0.037
1855343	species	2|1239|186801|186802|186803|265975|1855343	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Oribacterium|Oribacterium sp. WCC10	0.0924
1855344	species	2|1239|186801|186802|186803|46205|1855344	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Pseudobutyrivibrio|Pseudobutyrivibrio sp. 49	0.0041
528244	species	2|1224|28211|204441|41295|191|528244	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodospirillales|Rhodospirillaceae|Azospirillum|Azospirillum thiophilum	0.0002
1339253	species	2|976|200643|171549|171550|239759|1339253	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Rikenellaceae|Alistipes|Alistipes sp. ZOR0009	0.0
460384	species	2|1239|186801|186802|186803|1506553|460384	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnoclostridium|[Clostridium] lavalense	0.0
65403	species	2|1239|186801|186802|543313|65402|65403	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiales Family XII. Incertae Sedis|Acidaminobacter|Acidaminobacter hydrogenoformans	0.0
281920	species	2|976|200643|171549|171551|836|281920	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Porphyromonas uenonis	0.0
1720195	species	2|976|200643|171549|171551|1911312|1720195	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Gabonibacter|Gabonibacter massiliensis	0.0
1736583	species	2|1224|28211|356|41294|85413|1736583	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Bradyrhizobiaceae|Bosea|Bosea sp. Root670	0.0
1855374	species	2|1239|186801|186802|186803|1855374	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium KH1T2	0.1294
1855375	species	2|1239|186801|186802|186803|1855375	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium KHCPX20	0.0
1855376	species	2|1239|186801|186802|186803|1855376	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium NLAE-zl-G231	0.0
1280664	species	2|1239|186801|186802|186803|830|1280664	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Butyrivibrio|Butyrivibrio sp. VCD2006	0.0739
1470355	species	2|1239|186801|186802|186803|189330|1470355	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Dorea|Candidatus Dorea massiliensis	0.0
745368	species	2|1239|186801|186802|541000|204475|745368	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Gemmiger|Gemmiger formicilis	0.0
2002841	species	2|1239|186801|186802|186803|2002841	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium Marseille-P3773	0.0
1855396	species	2|976|200643|171549|171551|1855396	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonadaceae bacterium KH3CP3RA	0.0032
1855397	species	2|976|200643|171549|171551|1855397	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonadaceae bacterium KH3R12	0.0
1855399	species	2|976|200643|171549|171551|1855399	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonadaceae bacterium NLAE-zl-C104	0.0
